X,Y,REGION,COMUNA,LAT,LNG,Año,Fecha,Tipo_Accdt,Causa,Fallecidos,Graves,Menos_Grav,Leves,Hora,,,,,,,,,,,,,,,,,,,,
-70.137329,-20.228752,REGION TARAPACA,IQUIQUE,-20.228752,-70.137329,2019,2019/07/16 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:30:00,,,,,,,,,,,,,,,,,,,,
-70.135956,-20.214289,REGION TARAPACA,IQUIQUE,-20.214289,-70.135956,2019,2019/07/20 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,17:30:00,,,,,,,,,,,,,,,,,,,,
-70.137573,-20.229359,REGION TARAPACA,IQUIQUE,-20.229359,-70.137573,2019,2019/08/07 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:50:00,,,,,,,,,,,,,,,,,,,,
-70.137573,-20.229359,REGION TARAPACA,IQUIQUE,-20.229359,-70.137573,2019,2019/09/07 00:00:00+00,COLISION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:30:00,,,,,,,,,,,,,,,,,,,,
-70.137199,-20.226995,REGION TARAPACA,IQUIQUE,-20.226995,-70.137199,2019,2019/09/29 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,05:30:00,,,,,,,,,,,,,,,,,,,,
-70.157059,-20.214914,REGION TARAPACA,IQUIQUE,-20.214914,-70.157059,2019,2019/09/08 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,16:00:00,,,,,,,,,,,,,,,,,,,,
-70.144936,-20.239304,REGION TARAPACA,IQUIQUE,-20.239304,-70.144936,2019,2019/06/18 00:00:00+00,COLISION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,00:10:00,,,,,,,,,,,,,,,,,,,,
-70.143623,-20.234873,REGION TARAPACA,IQUIQUE,-20.234873,-70.143623,2019,2019/10/02 00:00:00+00,ATROPELLO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,0,0,1,12:45:00,,,,,,,,,,,,,,,,,,,,
-70.143623,-20.234873,REGION TARAPACA,IQUIQUE,-20.234873,-70.143623,2019,2019/11/28 00:00:00+00,COLISION POR ALCANCE,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,12:10:00,,,,,,,,,,,,,,,,,,,,
-70.143623,-20.234873,REGION TARAPACA,IQUIQUE,-20.234873,-70.143623,2019,2019/12/14 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,11:00:00,,,,,,,,,,,,,,,,,,,,
-70.144936,-20.239304,REGION TARAPACA,IQUIQUE,-20.239304,-70.144936,2019,2019/01/03 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,15:30:00,,,,,,,,,,,,,,,,,,,,
-70.144592,-20.239016,REGION TARAPACA,IQUIQUE,-20.239016,-70.144592,2019,2019/01/20 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,12:45:00,,,,,,,,,,,,,,,,,,,,
-70.138603,-20.212608,REGION TARAPACA,IQUIQUE,-20.212608,-70.138603,2019,2019/01/23 00:00:00+00,OTRO TIPO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:59:00,,,,,,,,,,,,,,,,,,,,
-70.141754,-20.231728,REGION TARAPACA,IQUIQUE,-20.231728,-70.141754,2019,2019/02/01 00:00:00+00,CHOQUE LADO/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.138367,-20.212164,REGION TARAPACA,IQUIQUE,-20.212164,-70.138367,2019,2019/02/01 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,21:45:00,,,,,,,,,,,,,,,,,,,,
-70.142075,-20.230949,REGION TARAPACA,IQUIQUE,-20.230949,-70.142075,2019,2019/03/02 00:00:00+00,COLISION LATERAL,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,17:00:00,,,,,,,,,,,,,,,,,,,,
-70.144936,-20.239304,REGION TARAPACA,IQUIQUE,-20.239304,-70.144936,2019,2019/03/04 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:00:00,,,,,,,,,,,,,,,,,,,,
-70.144592,-20.239016,REGION TARAPACA,IQUIQUE,-20.239016,-70.144592,2019,2019/03/11 00:00:00+00,CHOQUE POSTERIOR/LADO,CONDUCIR VEHICULO EN RETROCESO,0,0,0,0,08:30:00,,,,,,,,,,,,,,,,,,,,
-70.144592,-20.239016,REGION TARAPACA,IQUIQUE,-20.239016,-70.144592,2019,2019/03/11 00:00:00+00,COLISION PERPENDICULAR,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,10:40:00,,,,,,,,,,,,,,,,,,,,
-70.144592,-20.239016,REGION TARAPACA,IQUIQUE,-20.239016,-70.144592,2019,2019/03/22 00:00:00+00,COLISION FRONTAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,10:30:00,,,,,,,,,,,,,,,,,,,,
-70.141518,-20.231361,REGION TARAPACA,IQUIQUE,-20.231361,-70.141518,2019,2019/04/04 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,21:05:00,,,,,,,,,,,,,,,,,,,,
-70.142075,-20.230949,REGION TARAPACA,IQUIQUE,-20.230949,-70.142075,2019,2019/04/05 00:00:00+00,COLISION POR ALCANCE,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,12:30:00,,,,,,,,,,,,,,,,,,,,
-70.143486,-20.236765,REGION TARAPACA,IQUIQUE,-20.236765,-70.143486,2019,2019/04/22 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:10:00,,,,,,,,,,,,,,,,,,,,
-70.143623,-20.234873,REGION TARAPACA,IQUIQUE,-20.234873,-70.143623,2019,2019/05/11 00:00:00+00,CHOQUE POSTERIOR/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:30:00,,,,,,,,,,,,,,,,,,,,
-70.138168,-20.214697,REGION TARAPACA,IQUIQUE,-20.214697,-70.138168,2019,2019/07/01 00:00:00+00,COLISION POR ALCANCE,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,23:50:00,,,,,,,,,,,,,,,,,,,,
-70.138603,-20.212608,REGION TARAPACA,IQUIQUE,-20.212608,-70.138603,2019,2019/07/02 00:00:00+00,CHOQUE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:00:00,,,,,,,,,,,,,,,,,,,,
-70.141968,-20.233454,REGION TARAPACA,IQUIQUE,-20.233454,-70.141968,2019,2019/09/22 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:45:00,,,,,,,,,,,,,,,,,,,,
-70.143623,-20.234873,REGION TARAPACA,IQUIQUE,-20.234873,-70.143623,2019,2019/09/24 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.138603,-20.212608,REGION TARAPACA,IQUIQUE,-20.212608,-70.138603,2019,2019/09/25 00:00:00+00,COLISION,FALLAS MECANICAS DIRECCION,0,1,0,1,19:30:00,,,,,,,,,,,,,,,,,,,,
-70.143623,-20.234873,REGION TARAPACA,IQUIQUE,-20.234873,-70.143623,2019,2019/11/17 00:00:00+00,COLISION POR ALCANCE,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,18:00:00,,,,,,,,,,,,,,,,,,,,
-70.143623,-20.234873,REGION TARAPACA,IQUIQUE,-20.234873,-70.143623,2019,2019/12/08 00:00:00+00,CHOQUE POSTERIOR/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,10:44:00,,,,,,,,,,,,,,,,,,,,
-70.140221,-20.228203,REGION TARAPACA,IQUIQUE,-20.228203,-70.140221,2019,2019/12/14 00:00:00+00,COLISION POR ALCANCE,FALLAS MECANICAS FRENOS,0,0,0,0,12:45:00,,,,,,,,,,,,,,,,,,,,
-70.142075,-20.230949,REGION TARAPACA,IQUIQUE,-20.230949,-70.142075,2019,2019/04/08 00:00:00+00,COLISION POR ALCANCE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,11:30:00,,,,,,,,,,,,,,,,,,,,
-70.143623,-20.234873,REGION TARAPACA,IQUIQUE,-20.234873,-70.143623,2019,2019/10/01 00:00:00+00,COLISION POR ALCANCE,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,18:00:00,,,,,,,,,,,,,,,,,,,,
-70.156517,-20.209978,REGION TARAPACA,IQUIQUE,-20.209978,-70.156517,2019,2019/11/18 00:00:00+00,CHOQUE LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:40:00,,,,,,,,,,,,,,,,,,,,
-70.132874,-20.254087,REGION TARAPACA,IQUIQUE,-20.254087,-70.132874,2019,2019/12/28 00:00:00+00,CHOQUE,PERDIDA CONTROL VEHICULO,0,0,0,0,04:00:00,,,,,,,,,,,,,,,,,,,,
-70.134109,-20.251219,REGION TARAPACA,IQUIQUE,-20.251219,-70.134109,2019,2019/01/29 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:20:00,,,,,,,,,,,,,,,,,,,,
-70.144646,-20.222717,REGION TARAPACA,IQUIQUE,-20.222717,-70.144646,2019,2019/02/20 00:00:00+00,CHOQUE FRENTE/FRENTE,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,06:45:00,,,,,,,,,,,,,,,,,,,,
-70.14994,-20.222479,REGION TARAPACA,IQUIQUE,-20.222479,-70.14994,2019,2019/02/24 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,23:00:00,,,,,,,,,,,,,,,,,,,,
-70.144012,-20.226629,REGION TARAPACA,IQUIQUE,-20.226629,-70.144012,2019,2019/04/06 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,23:00:00,,,,,,,,,,,,,,,,,,,,
-70.144821,-20.214069,REGION TARAPACA,IQUIQUE,-20.214069,-70.144821,2019,2019/01/28 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,09:13:00,,,,,,,,,,,,,,,,,,,,
-70.145103,-20.214928,REGION TARAPACA,IQUIQUE,-20.214928,-70.145103,2019,2019/03/10 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,01:30:00,,,,,,,,,,,,,,,,,,,,
-70.144981,-20.215561,REGION TARAPACA,IQUIQUE,-20.215561,-70.144981,2019,2019/05/14 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:50:00,,,,,,,,,,,,,,,,,,,,
-70.145203,-20.218206,REGION TARAPACA,IQUIQUE,-20.218206,-70.145203,2019,2019/08/14 00:00:00+00,COLISION FRONTAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,08:05:00,,,,,,,,,,,,,,,,,,,,
-70.146179,-20.226309,REGION TARAPACA,IQUIQUE,-20.226309,-70.146179,2019,2019/08/17 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,08:40:00,,,,,,,,,,,,,,,,,,,,
-70.124763,-20.262625,REGION TARAPACA,IQUIQUE,-20.262625,-70.124763,2019,2019/08/10 00:00:00+00,CHOQUE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,04:50:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/07/18 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:00:00,,,,,,,,,,,,,,,,,,,,
-70.124763,-20.262625,REGION TARAPACA,IQUIQUE,-20.262625,-70.124763,2019,2019/09/18 00:00:00+00,CHOQUE,CAUSAS NO DETERMINADAS,0,0,0,0,16:45:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/10/03 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:50:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/10/12 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,0,03:55:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/11/24 00:00:00+00,CHOQUE POSTERIOR,PERDIDA CONTROL VEHICULO,0,0,0,0,04:20:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/12/10 00:00:00+00,CHOQUE,PERDIDA CONTROL VEHICULO,0,0,0,0,01:30:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/12/14 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:30:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/01/01 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,10:45:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/01/03 00:00:00+00,CHOQUE LADO/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:00:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/01/05 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,1,2,00:20:00,,,,,,,,,,,,,,,,,,,,
-70.124763,-20.262625,REGION TARAPACA,IQUIQUE,-20.262625,-70.124763,2019,2019/01/18 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,16:00:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/01/26 00:00:00+00,CHOQUE FRENTE/LADO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,13:30:00,,,,,,,,,,,,,,,,,,,,
-70.126015,-20.271532,REGION TARAPACA,IQUIQUE,-20.271532,-70.126015,2019,2019/04/09 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,16:00:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/04/27 00:00:00+00,CHOQUE POSTERIOR/LADO,CONDUCIR VEHICULO EN RETROCESO,0,0,0,0,19:20:00,,,,,,,,,,,,,,,,,,,,
-70.126465,-20.274134,REGION TARAPACA,IQUIQUE,-20.274134,-70.126465,2019,2019/05/11 00:00:00+00,CHOQUE POSTERIOR/LADO,CONDUCIR VEHICULO EN RETROCESO,0,0,0,0,11:00:00,,,,,,,,,,,,,,,,,,,,
-70.128517,-20.272299,REGION TARAPACA,IQUIQUE,-20.272299,-70.128517,2019,2019/05/13 00:00:00+00,COLISION LATERAL,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,0,0,1,20:20:00,,,,,,,,,,,,,,,,,,,,
-70.127457,-20.286537,REGION TARAPACA,IQUIQUE,-20.286537,-70.127457,2019,2019/07/13 00:00:00+00,CHOQUE,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,0,0,0,0,03:30:00,,,,,,,,,,,,,,,,,,,,
-70.125534,-20.245745,REGION TARAPACA,IQUIQUE,-20.245745,-70.125534,2019,2019/03/30 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:20:00,,,,,,,,,,,,,,,,,,,,
-70.126099,-20.243862,REGION TARAPACA,IQUIQUE,-20.243862,-70.126099,2019,2019/05/09 00:00:00+00,ATROPELLO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,1,0,0,18:10:00,,,,,,,,,,,,,,,,,,,,
-70.125641,-20.245123,REGION TARAPACA,IQUIQUE,-20.245123,-70.125641,2019,2019/03/09 00:00:00+00,ATROPELLO,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,0,1,0,0,22:20:00,,,,,,,,,,,,,,,,,,,,
-70.139908,-20.234571,REGION TARAPACA,IQUIQUE,-20.234571,-70.139908,2019,2019/11/25 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.140144,-20.236002,REGION TARAPACA,IQUIQUE,-20.236002,-70.140144,2019,2019/04/28 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:30:00,,,,,,,,,,,,,,,,,,,,
-70.139809,-20.208189,REGION TARAPACA,IQUIQUE,-20.208189,-70.139809,2019,2019/09/27 00:00:00+00,ATROPELLO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,10:00:00,,,,,,,,,,,,,,,,,,,,
-70.135773,-20.237736,REGION TARAPACA,IQUIQUE,-20.237736,-70.135773,2019,2019/10/23 00:00:00+00,CHOQUE POSTERIOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,16:10:00,,,,,,,,,,,,,,,,,,,,
-70.141708,-20.236654,REGION TARAPACA,IQUIQUE,-20.236654,-70.141708,2019,2019/01/06 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,16:45:00,,,,,,,,,,,,,,,,,,,,
-70.130409,-20.236,REGION TARAPACA,IQUIQUE,-20.236,-70.130409,2019,2019/04/18 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,23:50:00,,,,,,,,,,,,,,,,,,,,
-70.139282,-20.225784,REGION TARAPACA,IQUIQUE,-20.225784,-70.139282,2019,2019/05/09 00:00:00+00,ATROPELLO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,1,0,0,16:30:00,,,,,,,,,,,,,,,,,,,,
-70.140244,-20.225849,REGION TARAPACA,IQUIQUE,-20.225849,-70.140244,2019,2019/07/20 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:00:00,,,,,,,,,,,,,,,,,,,,
-70.144302,-20.225552,REGION TARAPACA,IQUIQUE,-20.225552,-70.144302,2019,2019/10/08 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,23:35:00,,,,,,,,,,,,,,,,,,,,
-70.138153,-20.230402,REGION TARAPACA,IQUIQUE,-20.230402,-70.138153,2019,2019/12/13 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,02:10:00,,,,,,,,,,,,,,,,,,,,
-70.141701,-20.237692,REGION TARAPACA,IQUIQUE,-20.237692,-70.141701,2019,2019/03/30 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:51:00,,,,,,,,,,,,,,,,,,,,
-70.126274,-20.250296,REGION TARAPACA,IQUIQUE,-20.250296,-70.126274,2019,2019/03/26 00:00:00+00,CHOQUE FRENTE/LADO,PERDIDA CONTROL VEHICULO,0,0,0,0,16:40:00,,,,,,,,,,,,,,,,,,,,
-70.125656,-20.251888,REGION TARAPACA,IQUIQUE,-20.251888,-70.125656,2019,2019/12/15 00:00:00+00,CHOQUE LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,17:10:00,,,,,,,,,,,,,,,,,,,,
-70.123024,-20.266464,REGION TARAPACA,IQUIQUE,-20.266464,-70.123024,2019,2019/06/21 00:00:00+00,CHOQUE,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,0,0,0,0,05:40:00,,,,,,,,,,,,,,,,,,,,
-70.125702,-20.252256,REGION TARAPACA,IQUIQUE,-20.252256,-70.125702,2019,2019/10/15 00:00:00+00,CHOQUE LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,08:10:00,,,,,,,,,,,,,,,,,,,,
-70.124184,-20.27301,REGION TARAPACA,IQUIQUE,-20.27301,-70.124184,2019,2019/05/10 00:00:00+00,COLISION LATERAL,CONDUCIR VEHICULO EN RETROCESO,0,0,0,0,21:11:00,,,,,,,,,,,,,,,,,,,,
-70.126595,-20.249659,REGION TARAPACA,IQUIQUE,-20.249659,-70.126595,2019,2019/05/19 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:40:00,,,,,,,,,,,,,,,,,,,,
-70.12262,-20.264406,REGION TARAPACA,IQUIQUE,-20.264406,-70.12262,2019,2019/11/30 00:00:00+00,CHOQUE POSTERIOR,PERDIDA CONTROL VEHICULO,0,0,0,0,05:15:00,,,,,,,,,,,,,,,,,,,,
-70.136482,-20.233179,REGION TARAPACA,IQUIQUE,-20.233179,-70.136482,2019,2019/10/14 00:00:00+00,CHOQUE POSTERIOR/POSTERIOR,PERDIDA CONTROL VEHICULO,0,0,0,0,10:00:00,,,,,,,,,,,,,,,,,,,,
-70.124214,-20.269608,REGION TARAPACA,IQUIQUE,-20.269608,-70.124214,2019,2019/02/05 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,11:00:00,,,,,,,,,,,,,,,,,,,,
-70.134216,-20.220833,REGION TARAPACA,IQUIQUE,-20.220833,-70.134216,2019,2019/09/03 00:00:00+00,COLISION,OTRAS CAUSAS,0,0,0,0,09:30:00,,,,,,,,,,,,,,,,,,,,
-70.138947,-20.224577,REGION TARAPACA,IQUIQUE,-20.224577,-70.138947,2019,2019/03/04 00:00:00+00,CHOQUE POSTERIOR/POSTERIOR,OTRAS CAUSAS,0,0,0,0,14:00:00,,,,,,,,,,,,,,,,,,,,
-70.137848,-20.211979,REGION TARAPACA,IQUIQUE,-20.211979,-70.137848,2019,2019/04/01 00:00:00+00,CHOQUE LADO/FRENTE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.139648,-20.228987,REGION TARAPACA,IQUIQUE,-20.228987,-70.139648,2019,2019/06/02 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,11:30:00,,,,,,,,,,,,,,,,,,,,
-70.140656,-20.233164,REGION TARAPACA,IQUIQUE,-20.233164,-70.140656,2019,2019/06/28 00:00:00+00,CHOQUE,CONDUCCION EN ESTADO DE EBRIEDAD,0,0,0,1,08:20:00,,,,,,,,,,,,,,,,,,,,
-70.13456,-20.21051,REGION TARAPACA,IQUIQUE,-20.21051,-70.13456,2019,2019/02/04 00:00:00+00,CHOQUE FRONTAL,"CONDICIONES FISICAS DEFICIENTES (CANSANCIO, SUEÑO)",0,0,0,0,12:00:00,,,,,,,,,,,,,,,,,,,,
-70.135834,-20.210955,REGION TARAPACA,IQUIQUE,-20.210955,-70.135834,2019,2019/04/26 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,16:45:00,,,,,,,,,,,,,,,,,,,,
-70.130905,-20.209742,REGION TARAPACA,IQUIQUE,-20.209742,-70.130905,2019,2019/07/30 00:00:00+00,COLISION LATERAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:00:00,,,,,,,,,,,,,,,,,,,,
-70.14328,-20.219875,REGION TARAPACA,IQUIQUE,-20.219875,-70.14328,2019,2019/01/10 00:00:00+00,CHOQUE FRONTAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,05:20:00,,,,,,,,,,,,,,,,,,,,
-70.142349,-20.219862,REGION TARAPACA,IQUIQUE,-20.219862,-70.142349,2019,2019/08/21 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:10:00,,,,,,,,,,,,,,,,,,,,
-70.13974,-20.244209,REGION TARAPACA,IQUIQUE,-20.244209,-70.13974,2019,2019/08/16 00:00:00+00,CHOQUE,FALLAS MECANICAS FRENOS,0,0,0,0,03:00:00,,,,,,,,,,,,,,,,,,,,
-70.134407,-20.23826,REGION TARAPACA,IQUIQUE,-20.23826,-70.134407,2019,2019/02/28 00:00:00+00,CHOQUE LADO/LADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:00:00,,,,,,,,,,,,,,,,,,,,
-70.133911,-20.238262,REGION TARAPACA,IQUIQUE,-20.238262,-70.133911,2019,2019/10/28 00:00:00+00,CHOQUE POSTERIOR,PERDIDA CONTROL VEHICULO,0,0,0,0,19:00:00,,,,,,,,,,,,,,,,,,,,
